Index,Random,Target_PDF,PDF,Social_PS,JPSP_Section,Journal,Year,Title,Journal_full,num_studiesa,na,DA,commentsa,codera,num_studiesb,nb,DB,commentsb,coderb,coder_dif,coder_disagree,ChrisResolve,ChrisNotes,ChrisD,N,D
97,22,22,22,NA,,PS,2016,Early-Childhood Social Reticence Predicts Brain Function in Preadolescent Youths During Distinct Forms of Peer Evaluation,Psychological Science,1,NA,,,Kyle,1,NA,,2 groups,Anthony,NA,NA,NA,,,NA,NA
97,22,22,22,NA,,PS,2016,Early-Childhood Social Reticence Predicts Brain Function in Preadolescent Youths During Distinct Forms of Peer Evaluation,Psychological Science,1,NA,,,Kyle,1,NA,,2 groups,Anthony,NA,NA,NA,,,NA,NA
97,22,22,22,NA,,PS,2016,Early-Childhood Social Reticence Predicts Brain Function in Preadolescent Youths During Distinct Forms of Peer Evaluation,Psychological Science,1,NA,,,Kyle,1,NA,,2 groups,Anthony,NA,NA,NA,,,NA,NA
97,22,22,22,NA,,PS,2016,Early-Childhood Social Reticence Predicts Brain Function in Preadolescent Youths During Distinct Forms of Peer Evaluation,Psychological Science,1,NA,,,Kyle,1,NA,,2 groups,Anthony,NA,NA,NA,,,NA,NA
97,22,22,22,NA,,PS,2016,Early-Childhood Social Reticence Predicts Brain Function in Preadolescent Youths During Distinct Forms of Peer Evaluation,Psychological Science,1,NA,,,Kyle,1,NA,,2 groups,Anthony,NA,NA,NA,,,NA,NA
161,23,23,23,NA,,PS,2016,"Corrigendum: A Person-by-Situation Approach to Emotion Regulation: Cognitive Reappraisal Can Either Help or Hurt, Depending on the Context",Psychological Science,NA,NA,,Corrigendum,Kyle,0,NA,,Correction,Anthony,NA,NA,NA,,,NA,NA
161,23,23,23,NA,,PS,2016,"Corrigendum: A Person-by-Situation Approach to Emotion Regulation: Cognitive Reappraisal Can Either Help or Hurt, Depending on the Context",Psychological Science,NA,NA,,Corrigendum,Kyle,0,NA,,Correction,Anthony,NA,NA,NA,,,NA,NA
161,23,23,23,NA,,PS,2016,"Corrigendum: A Person-by-Situation Approach to Emotion Regulation: Cognitive Reappraisal Can Either Help or Hurt, Depending on the Context",Psychological Science,NA,NA,,Corrigendum,Kyle,0,NA,,Correction,Anthony,NA,NA,NA,,,NA,NA
161,23,23,23,NA,,PS,2016,"Corrigendum: A Person-by-Situation Approach to Emotion Regulation: Cognitive Reappraisal Can Either Help or Hurt, Depending on the Context",Psychological Science,NA,NA,,Corrigendum,Kyle,0,NA,,Correction,Anthony,NA,NA,NA,,,NA,NA
161,23,23,23,NA,,PS,2016,"Corrigendum: A Person-by-Situation Approach to Emotion Regulation: Cognitive Reappraisal Can Either Help or Hurt, Depending on the Context",Psychological Science,NA,NA,,Corrigendum,Kyle,0,NA,,Correction,Anthony,NA,NA,NA,,,NA,NA
161,23,23,23,NA,,PS,2016,"Corrigendum: A Person-by-Situation Approach to Emotion Regulation: Cognitive Reappraisal Can Either Help or Hurt, Depending on the Context",Psychological Science,NA,NA,,Corrigendum,Kyle,0,NA,,Correction,Anthony,NA,NA,NA,,,NA,NA
161,23,23,23,NA,,PS,2016,"Corrigendum: A Person-by-Situation Approach to Emotion Regulation: Cognitive Reappraisal Can Either Help or Hurt, Depending on the Context",Psychological Science,NA,NA,,Corrigendum,Kyle,0,NA,,Correction,Anthony,NA,NA,NA,,,NA,NA
161,23,23,23,NA,,PS,2016,"Corrigendum: A Person-by-Situation Approach to Emotion Regulation: Cognitive Reappraisal Can Either Help or Hurt, Depending on the Context",Psychological Science,NA,NA,,Corrigendum,Kyle,0,NA,,Correction,Anthony,NA,NA,NA,,,NA,NA
161,23,23,23,NA,,PS,2016,"Corrigendum: A Person-by-Situation Approach to Emotion Regulation: Cognitive Reappraisal Can Either Help or Hurt, Depending on the Context",Psychological Science,NA,NA,,Corrigendum,Kyle,0,NA,,Correction,Anthony,NA,NA,NA,,,NA,NA
161,23,23,23,NA,,PS,2016,"Corrigendum: A Person-by-Situation Approach to Emotion Regulation: Cognitive Reappraisal Can Either Help or Hurt, Depending on the Context",Psychological Science,NA,NA,,Corrigendum,Kyle,0,NA,,Correction,Anthony,NA,NA,NA,,,NA,NA
197,24,24,24,NA,,PS,2016,\Popularity, similarity,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,,,NA,NA
197,24,24,24,NA,,PS,2016,\Popularity, similarity,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,,,NA,NA
197,24,24,24,NA,,PS,2016,\Popularity, similarity,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,,,NA,NA
197,24,24,24,NA,,PS,2016,\Popularity, similarity,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,,,NA,NA
197,24,24,24,NA,,PS,2016,\Popularity, similarity,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,,,NA,NA
197,24,24,24,NA,,PS,2016,\Popularity, similarity,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,,,NA,NA
197,24,24,24,NA,,PS,2016,\Popularity, similarity,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,,,NA,NA
197,24,24,24,NA,,PS,2016,\Popularity, similarity,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,,,NA,NA
197,24,24,24,NA,,PS,2016,\Popularity, similarity,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,,,NA,NA
197,24,24,24,NA,,PS,2016,\Popularity, similarity,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,,,NA,NA
137,25,25,25,1,,PS,2016,A Perceptual Pathway to Bias: Interracial Exposure Reduces Abrupt Shifts in Real-Time Race Perception That Predict Mixed-Race Bias,Psychological Science,2,235,m,,Kyle,2,235,m,,Anthony,0,0,NA,,,235,m
137,25,25,25,1,,PS,2016,A Perceptual Pathway to Bias: Interracial Exposure Reduces Abrupt Shifts in Real-Time Race Perception That Predict Mixed-Race Bias,Psychological Science,2,149,w,,Kyle,2,149,m,,Anthony,0,0,NA,,m exposure,149,m
137,25,25,25,NA,,PS,2016,A Perceptual Pathway to Bias: Interracial Exposure Reduces Abrupt Shifts in Real-Time Race Perception That Predict Mixed-Race Bias,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
137,25,25,25,NA,,PS,2016,A Perceptual Pathway to Bias: Interracial Exposure Reduces Abrupt Shifts in Real-Time Race Perception That Predict Mixed-Race Bias,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
137,25,25,25,NA,,PS,2016,A Perceptual Pathway to Bias: Interracial Exposure Reduces Abrupt Shifts in Real-Time Race Perception That Predict Mixed-Race Bias,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
137,25,25,25,NA,,PS,2016,A Perceptual Pathway to Bias: Interracial Exposure Reduces Abrupt Shifts in Real-Time Race Perception That Predict Mixed-Race Bias,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
137,25,25,25,NA,,PS,2016,A Perceptual Pathway to Bias: Interracial Exposure Reduces Abrupt Shifts in Real-Time Race Perception That Predict Mixed-Race Bias,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
137,25,25,25,NA,,PS,2016,A Perceptual Pathway to Bias: Interracial Exposure Reduces Abrupt Shifts in Real-Time Race Perception That Predict Mixed-Race Bias,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
137,25,25,25,NA,,PS,2016,A Perceptual Pathway to Bias: Interracial Exposure Reduces Abrupt Shifts in Real-Time Race Perception That Predict Mixed-Race Bias,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
137,25,25,25,NA,,PS,2016,A Perceptual Pathway to Bias: Interracial Exposure Reduces Abrupt Shifts in Real-Time Race Perception That Predict Mixed-Race Bias,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
140,26,26,26,0,,PS,2016,Taming the White Bear: Initial Costs and Eventual Benefits of Distractor Inhibition,Psychological Science,2,26,w,,Kyle,3,26,w,Study 2 had 2 samples of 26 with slight variations in the experiment,Anthony,0,0,NA,,,26,w
140,26,26,26,0,,PS,2016,Taming the White Bear: Initial Costs and Eventual Benefits of Distractor Inhibition,Psychological Science,2,26,m,,Kyle,3,26,m,Study 2 had 2 samples of 26 with slight variations in the experiment,Anthony,0,0,NA,,,26,m
140,26,26,26,NA,,PS,2016,Taming the White Bear: Initial Costs and Eventual Benefits of Distractor Inhibition,Psychological Science,2,NA,,,Kyle,3,26,m,Study 2 had 2 samples of 26 with slight variations in the experiment,Anthony,NA,NA,26,,m,26,m
140,26,26,26,NA,,PS,2016,Taming the White Bear: Initial Costs and Eventual Benefits of Distractor Inhibition,Psychological Science,2,NA,,,Kyle,3,NA,,Study 2 had 2 samples of 26 with slight variations in the experiment,Anthony,NA,NA,NA,,,NA,NA
140,26,26,26,NA,,PS,2016,Taming the White Bear: Initial Costs and Eventual Benefits of Distractor Inhibition,Psychological Science,2,NA,,,Kyle,3,NA,,Study 2 had 2 samples of 26 with slight variations in the experiment,Anthony,NA,NA,NA,,,NA,NA
140,26,26,26,NA,,PS,2016,Taming the White Bear: Initial Costs and Eventual Benefits of Distractor Inhibition,Psychological Science,2,NA,,,Kyle,3,NA,,Study 2 had 2 samples of 26 with slight variations in the experiment,Anthony,NA,NA,NA,,,NA,NA
140,26,26,26,NA,,PS,2016,Taming the White Bear: Initial Costs and Eventual Benefits of Distractor Inhibition,Psychological Science,2,NA,,,Kyle,3,NA,,Study 2 had 2 samples of 26 with slight variations in the experiment,Anthony,NA,NA,NA,,,NA,NA
140,26,26,26,NA,,PS,2016,Taming the White Bear: Initial Costs and Eventual Benefits of Distractor Inhibition,Psychological Science,2,NA,,,Kyle,3,NA,,Study 2 had 2 samples of 26 with slight variations in the experiment,Anthony,NA,NA,NA,,,NA,NA
140,26,26,26,NA,,PS,2016,Taming the White Bear: Initial Costs and Eventual Benefits of Distractor Inhibition,Psychological Science,2,NA,,,Kyle,3,NA,,Study 2 had 2 samples of 26 with slight variations in the experiment,Anthony,NA,NA,NA,,,NA,NA
140,26,26,26,NA,,PS,2016,Taming the White Bear: Initial Costs and Eventual Benefits of Distractor Inhibition,Psychological Science,2,NA,,,Kyle,3,NA,,Study 2 had 2 samples of 26 with slight variations in the experiment,Anthony,NA,NA,NA,,,NA,NA
44,27,27,27,0,,PS,2016,Blacks? Death Rate Due to Circulatory Diseases Is Positively Related to Whites? Explicit Racial Bias,Psychological Science,2,199159,b,,Kyle,2,199159,b,"individual level analysis for study 1, country for study 2",Anthony,0,0,NA,,,199159,b
44,27,27,27,0,,PS,2016,Blacks? Death Rate Due to Circulatory Diseases Is Positively Related to Whites? Explicit Racial Bias,Psychological Science,2,1149,b,,Kyle,2,1149,b,"individual level analysis for study 1, country for study 2",Anthony,0,0,NA,,,1149,b
44,27,27,27,NA,,PS,2016,Blacks? Death Rate Due to Circulatory Diseases Is Positively Related to Whites? Explicit Racial Bias,Psychological Science,2,NA,,,Kyle,2,NA,,"individual level analysis for study 1, country for study 2",Anthony,NA,NA,NA,,,NA,NA
44,27,27,27,NA,,PS,2016,Blacks? Death Rate Due to Circulatory Diseases Is Positively Related to Whites? Explicit Racial Bias,Psychological Science,2,NA,,,Kyle,2,NA,,"individual level analysis for study 1, country for study 2",Anthony,NA,NA,NA,,,NA,NA
44,27,27,27,NA,,PS,2016,Blacks? Death Rate Due to Circulatory Diseases Is Positively Related to Whites? Explicit Racial Bias,Psychological Science,2,NA,,,Kyle,2,NA,,"individual level analysis for study 1, country for study 2",Anthony,NA,NA,NA,,,NA,NA
44,27,27,27,NA,,PS,2016,Blacks? Death Rate Due to Circulatory Diseases Is Positively Related to Whites? Explicit Racial Bias,Psychological Science,2,NA,,,Kyle,2,NA,,"individual level analysis for study 1, country for study 2",Anthony,NA,NA,NA,,,NA,NA
44,27,27,27,NA,,PS,2016,Blacks? Death Rate Due to Circulatory Diseases Is Positively Related to Whites? Explicit Racial Bias,Psychological Science,2,NA,,,Kyle,2,NA,,"individual level analysis for study 1, country for study 2",Anthony,NA,NA,NA,,,NA,NA
44,27,27,27,NA,,PS,2016,Blacks? Death Rate Due to Circulatory Diseases Is Positively Related to Whites? Explicit Racial Bias,Psychological Science,2,NA,,,Kyle,2,NA,,"individual level analysis for study 1, country for study 2",Anthony,NA,NA,NA,,,NA,NA
44,27,27,27,NA,,PS,2016,Blacks? Death Rate Due to Circulatory Diseases Is Positively Related to Whites? Explicit Racial Bias,Psychological Science,2,NA,,,Kyle,2,NA,,"individual level analysis for study 1, country for study 2",Anthony,NA,NA,NA,,,NA,NA
44,27,27,27,NA,,PS,2016,Blacks? Death Rate Due to Circulatory Diseases Is Positively Related to Whites? Explicit Racial Bias,Psychological Science,2,NA,,,Kyle,2,NA,,"individual level analysis for study 1, country for study 2",Anthony,NA,NA,NA,,,NA,NA
26,28,28,28,1,,PS,2016,Emotions in ?Black and White? or Shades of Gray? How We Think About Emotion Shapes Our Perception and Neural Representation of Emotion,Psychological Science,2,20,m,,Kyle,2,20,m,,Anthony,0,0,NA,,,20,m
26,28,28,28,1,,PS,2016,Emotions in ?Black and White? or Shades of Gray? How We Think About Emotion Shapes Our Perception and Neural Representation of Emotion,Psychological Science,2,20,m,,Kyle,2,20,m,,Anthony,0,0,NA,,,20,m
26,28,28,28,NA,,PS,2016,Emotions in ?Black and White? or Shades of Gray? How We Think About Emotion Shapes Our Perception and Neural Representation of Emotion,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,28,28,28,NA,,PS,2016,Emotions in ?Black and White? or Shades of Gray? How We Think About Emotion Shapes Our Perception and Neural Representation of Emotion,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,28,28,28,NA,,PS,2016,Emotions in ?Black and White? or Shades of Gray? How We Think About Emotion Shapes Our Perception and Neural Representation of Emotion,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,28,28,28,NA,,PS,2016,Emotions in ?Black and White? or Shades of Gray? How We Think About Emotion Shapes Our Perception and Neural Representation of Emotion,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,28,28,28,NA,,PS,2016,Emotions in ?Black and White? or Shades of Gray? How We Think About Emotion Shapes Our Perception and Neural Representation of Emotion,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,28,28,28,NA,,PS,2016,Emotions in ?Black and White? or Shades of Gray? How We Think About Emotion Shapes Our Perception and Neural Representation of Emotion,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,28,28,28,NA,,PS,2016,Emotions in ?Black and White? or Shades of Gray? How We Think About Emotion Shapes Our Perception and Neural Representation of Emotion,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,28,28,28,NA,,PS,2016,Emotions in ?Black and White? or Shades of Gray? How We Think About Emotion Shapes Our Perception and Neural Representation of Emotion,Psychological Science,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
8,29,29,29,NA,,PS,2016,"Incomparable Methods Vitiate Cross-Species Comparisons: A Comment on Haun, Rekers, and Tomasello (2014)",Psychological Science,NA,NA,,comment,Kyle,0,NA,,Commentary article,Anthony,NA,NA,NA,,,NA,NA
8,29,29,29,NA,,PS,2016,"Incomparable Methods Vitiate Cross-Species Comparisons: A Comment on Haun, Rekers, and Tomasello (2014)",Psychological Science,NA,NA,,comment,Kyle,0,NA,,Commentary article,Anthony,NA,NA,NA,,,NA,NA
8,29,29,29,NA,,PS,2016,"Incomparable Methods Vitiate Cross-Species Comparisons: A Comment on Haun, Rekers, and Tomasello (2014)",Psychological Science,NA,NA,,comment,Kyle,0,NA,,Commentary article,Anthony,NA,NA,NA,,,NA,NA
8,29,29,29,NA,,PS,2016,"Incomparable Methods Vitiate Cross-Species Comparisons: A Comment on Haun, Rekers, and Tomasello (2014)",Psychological Science,NA,NA,,comment,Kyle,0,NA,,Commentary article,Anthony,NA,NA,NA,,,NA,NA
8,29,29,29,NA,,PS,2016,"Incomparable Methods Vitiate Cross-Species Comparisons: A Comment on Haun, Rekers, and Tomasello (2014)",Psychological Science,NA,NA,,comment,Kyle,0,NA,,Commentary article,Anthony,NA,NA,NA,,,NA,NA
8,29,29,29,NA,,PS,2016,"Incomparable Methods Vitiate Cross-Species Comparisons: A Comment on Haun, Rekers, and Tomasello (2014)",Psychological Science,NA,NA,,comment,Kyle,0,NA,,Commentary article,Anthony,NA,NA,NA,,,NA,NA
8,29,29,29,NA,,PS,2016,"Incomparable Methods Vitiate Cross-Species Comparisons: A Comment on Haun, Rekers, and Tomasello (2014)",Psychological Science,NA,NA,,comment,Kyle,0,NA,,Commentary article,Anthony,NA,NA,NA,,,NA,NA
8,29,29,29,NA,,PS,2016,"Incomparable Methods Vitiate Cross-Species Comparisons: A Comment on Haun, Rekers, and Tomasello (2014)",Psychological Science,NA,NA,,comment,Kyle,0,NA,,Commentary article,Anthony,NA,NA,NA,,,NA,NA
8,29,29,29,NA,,PS,2016,"Incomparable Methods Vitiate Cross-Species Comparisons: A Comment on Haun, Rekers, and Tomasello (2014)",Psychological Science,NA,NA,,comment,Kyle,0,NA,,Commentary article,Anthony,NA,NA,NA,,,NA,NA
8,29,29,29,NA,,PS,2016,"Incomparable Methods Vitiate Cross-Species Comparisons: A Comment on Haun, Rekers, and Tomasello (2014)",Psychological Science,NA,NA,,comment,Kyle,0,NA,,Commentary article,Anthony,NA,NA,NA,,,NA,NA
36,30,30,30,0,,PS,2016,Spatial Processing in Infancy Predicts Both Spatial and Mathematical Aptitude in Childhood,Psychological Science,1,53,m,,Kyle,1,53,m,63 recruited 53 said yes,Anthony,0,0,NA,,,53,m
36,30,30,30,NA,,PS,2016,Spatial Processing in Infancy Predicts Both Spatial and Mathematical Aptitude in Childhood,Psychological Science,1,NA,,,Kyle,1,NA,,63 recruited 53 said yes,Anthony,NA,NA,NA,,,NA,NA
36,30,30,30,NA,,PS,2016,Spatial Processing in Infancy Predicts Both Spatial and Mathematical Aptitude in Childhood,Psychological Science,1,NA,,,Kyle,1,NA,,63 recruited 53 said yes,Anthony,NA,NA,NA,,,NA,NA
36,30,30,30,NA,,PS,2016,Spatial Processing in Infancy Predicts Both Spatial and Mathematical Aptitude in Childhood,Psychological Science,1,NA,,,Kyle,1,NA,,63 recruited 53 said yes,Anthony,NA,NA,NA,,,NA,NA
36,30,30,30,NA,,PS,2016,Spatial Processing in Infancy Predicts Both Spatial and Mathematical Aptitude in Childhood,Psychological Science,1,NA,,,Kyle,1,NA,,63 recruited 53 said yes,Anthony,NA,NA,NA,,,NA,NA
36,30,30,30,NA,,PS,2016,Spatial Processing in Infancy Predicts Both Spatial and Mathematical Aptitude in Childhood,Psychological Science,1,NA,,,Kyle,1,NA,,63 recruited 53 said yes,Anthony,NA,NA,NA,,,NA,NA
36,30,30,30,NA,,PS,2016,Spatial Processing in Infancy Predicts Both Spatial and Mathematical Aptitude in Childhood,Psychological Science,1,NA,,,Kyle,1,NA,,63 recruited 53 said yes,Anthony,NA,NA,NA,,,NA,NA
36,30,30,30,NA,,PS,2016,Spatial Processing in Infancy Predicts Both Spatial and Mathematical Aptitude in Childhood,Psychological Science,1,NA,,,Kyle,1,NA,,63 recruited 53 said yes,Anthony,NA,NA,NA,,,NA,NA
36,30,30,30,NA,,PS,2016,Spatial Processing in Infancy Predicts Both Spatial and Mathematical Aptitude in Childhood,Psychological Science,1,NA,,,Kyle,1,NA,,63 recruited 53 said yes,Anthony,NA,NA,NA,,,NA,NA
36,30,30,30,NA,,PS,2016,Spatial Processing in Infancy Predicts Both Spatial and Mathematical Aptitude in Childhood,Psychological Science,1,NA,,,Kyle,1,NA,,63 recruited 53 said yes,Anthony,NA,NA,NA,,,NA,NA
93,31,31,31,0,,PS,2016,From Creatures of Habit to Goal-Directed Learners: Tracking the Developmental Emergence of Model-Based Reinforcement Learning,Psychological Science,1,80,m,,Kyle,1,80,m,"3 groups, 30, 22 and 28",Anthony,0,0,NA,,,80,m
93,31,31,31,NA,,PS,2016,From Creatures of Habit to Goal-Directed Learners: Tracking the Developmental Emergence of Model-Based Reinforcement Learning,Psychological Science,1,NA,,,Kyle,1,NA,,"3 groups, 30, 22 and 28",Anthony,NA,NA,NA,,,NA,NA
93,31,31,31,NA,,PS,2016,From Creatures of Habit to Goal-Directed Learners: Tracking the Developmental Emergence of Model-Based Reinforcement Learning,Psychological Science,1,NA,,,Kyle,1,NA,,"3 groups, 30, 22 and 28",Anthony,NA,NA,NA,,,NA,NA
93,31,31,31,NA,,PS,2016,From Creatures of Habit to Goal-Directed Learners: Tracking the Developmental Emergence of Model-Based Reinforcement Learning,Psychological Science,1,NA,,,Kyle,1,NA,,"3 groups, 30, 22 and 28",Anthony,NA,NA,NA,,,NA,NA
93,31,31,31,NA,,PS,2016,From Creatures of Habit to Goal-Directed Learners: Tracking the Developmental Emergence of Model-Based Reinforcement Learning,Psychological Science,1,NA,,,Kyle,1,NA,,"3 groups, 30, 22 and 28",Anthony,NA,NA,NA,,,NA,NA
93,31,31,31,NA,,PS,2016,From Creatures of Habit to Goal-Directed Learners: Tracking the Developmental Emergence of Model-Based Reinforcement Learning,Psychological Science,1,NA,,,Kyle,1,NA,,"3 groups, 30, 22 and 28",Anthony,NA,NA,NA,,,NA,NA
93,31,31,31,NA,,PS,2016,From Creatures of Habit to Goal-Directed Learners: Tracking the Developmental Emergence of Model-Based Reinforcement Learning,Psychological Science,1,NA,,,Kyle,1,NA,,"3 groups, 30, 22 and 28",Anthony,NA,NA,NA,,,NA,NA
93,31,31,31,NA,,PS,2016,From Creatures of Habit to Goal-Directed Learners: Tracking the Developmental Emergence of Model-Based Reinforcement Learning,Psychological Science,1,NA,,,Kyle,1,NA,,"3 groups, 30, 22 and 28",Anthony,NA,NA,NA,,,NA,NA
93,31,31,31,NA,,PS,2016,From Creatures of Habit to Goal-Directed Learners: Tracking the Developmental Emergence of Model-Based Reinforcement Learning,Psychological Science,1,NA,,,Kyle,1,NA,,"3 groups, 30, 22 and 28",Anthony,NA,NA,NA,,,NA,NA
93,31,31,31,NA,,PS,2016,From Creatures of Habit to Goal-Directed Learners: Tracking the Developmental Emergence of Model-Based Reinforcement Learning,Psychological Science,1,NA,,,Kyle,1,NA,,"3 groups, 30, 22 and 28",Anthony,NA,NA,NA,,,NA,NA
138,32,32,32,0,,PS,2016,Dynamic Engagement of Cognitive Control Modulates Recovery From Misinterpretation During Real-Time Language Processing,Psychological Science,1,23,m,,Kyle,1,23,m,,Anthony,0,0,NA,,,23,m
138,32,32,32,NA,,PS,2016,Dynamic Engagement of Cognitive Control Modulates Recovery From Misinterpretation During Real-Time Language Processing,Psychological Science,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
138,32,32,32,NA,,PS,2016,Dynamic Engagement of Cognitive Control Modulates Recovery From Misinterpretation During Real-Time Language Processing,Psychological Science,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
138,32,32,32,NA,,PS,2016,Dynamic Engagement of Cognitive Control Modulates Recovery From Misinterpretation During Real-Time Language Processing,Psychological Science,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
138,32,32,32,NA,,PS,2016,Dynamic Engagement of Cognitive Control Modulates Recovery From Misinterpretation During Real-Time Language Processing,Psychological Science,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
138,32,32,32,NA,,PS,2016,Dynamic Engagement of Cognitive Control Modulates Recovery From Misinterpretation During Real-Time Language Processing,Psychological Science,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
138,32,32,32,NA,,PS,2016,Dynamic Engagement of Cognitive Control Modulates Recovery From Misinterpretation During Real-Time Language Processing,Psychological Science,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
138,32,32,32,NA,,PS,2016,Dynamic Engagement of Cognitive Control Modulates Recovery From Misinterpretation During Real-Time Language Processing,Psychological Science,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
138,32,32,32,NA,,PS,2016,Dynamic Engagement of Cognitive Control Modulates Recovery From Misinterpretation During Real-Time Language Processing,Psychological Science,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
138,32,32,32,NA,,PS,2016,Dynamic Engagement of Cognitive Control Modulates Recovery From Misinterpretation During Real-Time Language Processing,Psychological Science,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
45,33,33,33,1,,PS,2016,Overcorrection for Social-Categorization Information Moderates Impact Bias in Affective Forecasting,Psychological Science,5,1153,b,,Kyle,5,1153,b,,Anthony,0,0,NA,,,1153,b
45,33,33,33,1,,PS,2016,Overcorrection for Social-Categorization Information Moderates Impact Bias in Affective Forecasting,Psychological Science,5,309,b,,Kyle,5,309,b,,Anthony,0,0,NA,,,309,b
45,33,33,33,1,,PS,2016,Overcorrection for Social-Categorization Information Moderates Impact Bias in Affective Forecasting,Psychological Science,5,692,b,,Kyle,5,692,b,,Anthony,0,0,NA,,,692,b
45,33,33,33,1,,PS,2016,Overcorrection for Social-Categorization Information Moderates Impact Bias in Affective Forecasting,Psychological Science,5,2724,b,,Kyle,5,2724,b,,Anthony,0,0,NA,,,2724,b
45,33,33,33,1,,PS,2016,Overcorrection for Social-Categorization Information Moderates Impact Bias in Affective Forecasting,Psychological Science,5,851,b,,Kyle,5,851,b,,Anthony,0,0,NA,,,851,b
45,33,33,33,NA,,PS,2016,Overcorrection for Social-Categorization Information Moderates Impact Bias in Affective Forecasting,Psychological Science,5,NA,,,Kyle,5,NA,,,Anthony,NA,NA,NA,,,NA,NA
45,33,33,33,NA,,PS,2016,Overcorrection for Social-Categorization Information Moderates Impact Bias in Affective Forecasting,Psychological Science,5,NA,,,Kyle,5,NA,,,Anthony,NA,NA,NA,,,NA,NA
45,33,33,33,NA,,PS,2016,Overcorrection for Social-Categorization Information Moderates Impact Bias in Affective Forecasting,Psychological Science,5,NA,,,Kyle,5,NA,,,Anthony,NA,NA,NA,,,NA,NA
45,33,33,33,NA,,PS,2016,Overcorrection for Social-Categorization Information Moderates Impact Bias in Affective Forecasting,Psychological Science,5,NA,,,Kyle,5,NA,,,Anthony,NA,NA,NA,,,NA,NA
45,33,33,33,NA,,PS,2016,Overcorrection for Social-Categorization Information Moderates Impact Bias in Affective Forecasting,Psychological Science,5,NA,,,Kyle,5,NA,,,Anthony,NA,NA,NA,,,NA,NA
59,34,34,34,0,,PS,2016,Visual Experience Shapes Orthographic Representations in the Visual Word Form Area,Psychological Science,1,26,w,,Kyle,1,26,m,,Anthony,0,0,NA,,w,26,w
59,34,34,34,NA,,PS,2016,Visual Experience Shapes Orthographic Representations in the Visual Word Form Area,Psychological Science,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
59,34,34,34,NA,,PS,2016,Visual Experience Shapes Orthographic Representations in the Visual Word Form Area,Psychological Science,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
59,34,34,34,NA,,PS,2016,Visual Experience Shapes Orthographic Representations in the Visual Word Form Area,Psychological Science,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
